#Teff log_g M_div_h F606W F814W 
4315.7895 0.78947368 0.5 -0.264 0.673
4578.9474 0.78947368 -2.5 -0.217 0.693
4578.9474 0 -0.78571429 -0.186 0.719
4578.9474 0.78947368 -2.0714286 -0.209 0.693
4578.9474 0.78947368 -1.6428571 -0.197 0.691
4578.9474 0.78947368 -1.2142857 -0.181 0.689
4578.9474 0.78947368 -0.78571429 -0.163 0.69
4578.9474 0.78947368 -0.35714286 -0.145 0.691
4578.9474 0.78947368 0.071428571 -0.123 0.704
4578.9474 0.78947368 0.5 -0.108 0.72
4842.1053 0.78947368 -2.5 -0.108 0.691
4842.1053 0.78947368 -2.0714286 -0.102 0.696
4842.1053 0.78947368 -1.6428571 -0.092 0.701
4578.9474 0 -0.35714286 -0.164 0.713
4842.1053 0.78947368 -1.2142857 -0.078 0.707
4842.1053 0.78947368 -0.78571429 -0.061 0.713
4842.1053 0.78947368 -0.35714286 -0.042 0.719
4842.1053 0.78947368 0.071428571 -0.018 0.733
4842.1053 0.78947368 0.5 0.002 0.75
5105.2632 0.78947368 -2.5 -0.033 0.674
5105.2632 0.78947368 -2.0714286 -0.027 0.679
5105.2632 0.78947368 -1.6428571 -0.017 0.687
5105.2632 0.78947368 -1.2142857 -0.003 0.699
5105.2632 0.78947368 -0.78571429 0.015 0.712
4578.9474 0 0.071428571 -0.139 0.72
5105.2632 0.78947368 -0.35714286 0.033 0.724
5105.2632 0.78947368 0.071428571 0.058 0.743
5105.2632 0.78947368 0.5 0.082 0.762
5368.4211 0.78947368 -2.5 0.02 0.647
5368.4211 0.78947368 -2.0714286 0.027 0.653
5368.4211 0.78947368 -1.6428571 0.037 0.662
5368.4211 0.78947368 -1.2142857 0.051 0.675
5368.4211 0.78947368 -0.78571429 0.07 0.691
5368.4211 0.78947368 -0.35714286 0.09 0.709
5368.4211 0.78947368 0.071428571 0.116 0.733
4578.9474 0 0.5 -0.12 0.732
5368.4211 0.78947368 0.5 0.142 0.758
5631.5789 0.78947368 -2.5 0.057 0.614
5631.5789 0.78947368 -2.0714286 0.066 0.619
5631.5789 0.78947368 -1.6428571 0.075 0.629
5631.5789 0.78947368 -1.2142857 0.091 0.642
5631.5789 0.78947368 -0.78571429 0.109 0.659
5631.5789 0.78947368 -0.35714286 0.131 0.679
5631.5789 0.78947368 0.071428571 0.159 0.707
5631.5789 0.78947368 0.5 0.186 0.736
5894.7368 0.78947368 -2.5 0.082 0.573
5894.7368 0.78947368 -2.0714286 0.09 0.578
4842.1053 0 -2.5 -0.119 0.725
5894.7368 0.78947368 -1.6428571 0.102 0.586
5894.7368 0.78947368 -1.2142857 0.116 0.6
5894.7368 0.78947368 -0.78571429 0.138 0.62
5894.7368 0.78947368 -0.35714286 0.161 0.642
5894.7368 0.78947368 0.071428571 0.188 0.668
5894.7368 0.78947368 0.5 0.218 0.702
6157.8947 0.78947368 -2.5 0.115 0.536
6157.8947 0.78947368 -2.0714286 0.113 0.538
6157.8947 0.78947368 -1.6428571 0.123 0.546
6157.8947 0.78947368 -1.2142857 0.135 0.558
4842.1053 0 -2.0714286 -0.111 0.733
6157.8947 0.78947368 -0.78571429 0.157 0.576
6157.8947 0.78947368 -0.35714286 0.182 0.597
6157.8947 0.78947368 0.071428571 0.208 0.624
6157.8947 0.78947368 0.5 0.24 0.658
6421.0526 0.78947368 -2.5 0.135 0.492
6421.0526 0.78947368 -2.0714286 0.129 0.496
6421.0526 0.78947368 -1.6428571 0.131 0.506
6421.0526 0.78947368 -1.2142857 0.143 0.517
6421.0526 0.78947368 -0.78571429 0.162 0.535
6421.0526 0.78947368 -0.35714286 0.188 0.553
4842.1053 0 -1.6428571 -0.099 0.74
6421.0526 0.78947368 0.071428571 0.214 0.585
6421.0526 0.78947368 0.5 0.245 0.609
6684.2105 0.78947368 -2.5 0.064 0.379
6684.2105 0.78947368 -2.0714286 0.125 0.446
6684.2105 0.78947368 -1.6428571 0.152 0.462
6684.2105 0.78947368 -1.2142857 0.154 0.466
6684.2105 0.78947368 -0.78571429 0.171 0.482
6684.2105 0.78947368 -0.35714286 0.188 0.499
6684.2105 0.78947368 0.071428571 0.209 0.517
6684.2105 0.78947368 0.5 0.242 0.554
4842.1053 0 -1.2142857 -0.085 0.745
3000 0 -0.35714286 -4.622 -0.662
6947.3684 0.78947368 -2.5 0.002 0.275
6947.3684 0.78947368 -2.0714286 0.113 0.381
6947.3684 0.78947368 -1.6428571 0.156 0.415
6947.3684 0.78947368 -1.2142857 0.15 0.406
6947.3684 0.78947368 -0.78571429 0.178 0.424
6947.3684 0.78947368 -0.35714286 0.162 0.424
6947.3684 0.78947368 0.071428571 0.177 0.433
6947.3684 0.78947368 0.5 0.215 0.472
7210.5263 0.78947368 -2.5 0.052 0.255
4842.1053 0 -0.78571429 -0.069 0.748
7210.5263 0.78947368 -2.0714286 0.089 0.314
7210.5263 0.78947368 -1.6428571 0.1 0.327
7210.5263 0.78947368 -1.2142857 0.105 0.327
7210.5263 0.78947368 -0.78571429 0.114 0.335
7210.5263 0.78947368 -0.35714286 0.124 0.342
7210.5263 0.78947368 0.071428571 0.129 0.347
7210.5263 0.78947368 0.5 0.171 0.39
7473.6842 0.78947368 -2.5 0.162 0.303
7473.6842 0.78947368 -2.0714286 0.053 0.246
7473.6842 0.78947368 -1.6428571 0.05 0.247
4842.1053 0 -0.35714286 -0.05 0.748
7473.6842 0.78947368 -1.2142857 0.054 0.258
7473.6842 0.78947368 -0.78571429 0.069 0.272
7473.6842 0.78947368 -0.35714286 0.119 0.301
7473.6842 0.78947368 0.071428571 0.17 0.361
7473.6842 0.78947368 0.5 0.24 0.432
7736.8421 0.78947368 -2.5 0.241 0.354
7736.8421 0.78947368 -2.0714286 0.164 0.301
7736.8421 0.78947368 -1.6428571 0.183 0.318
7736.8421 0.78947368 -1.2142857 0.204 0.334
7736.8421 0.78947368 -0.78571429 0.2 0.339
4842.1053 0 0.071428571 -0.026 0.754
7736.8421 0.78947368 -0.35714286 0.209 0.354
7736.8421 0.78947368 0.071428571 0.205 0.366
7736.8421 0.78947368 0.5 0.198 0.362
8000 0.78947368 -2.5 0.162 0.197
8000 0.78947368 -2.0714286 0.177 0.2
8000 0.78947368 -1.6428571 0.187 0.217
8000 0.78947368 -1.2142857 0.228 0.232
8000 0.78947368 -0.78571429 0.25 0.24
8000 0.78947368 -0.35714286 0.255 0.259
8000 0.78947368 0.071428571 0.221 0.262
4842.1053 0 0.5 -0.006 0.764
8000 0.78947368 0.5 0.164 0.225
3000 1.0526316 -2.5 -1.442 0.392
3000 1.0526316 -2.0714286 -1.533 0.387
3000 1.0526316 -1.6428571 -1.891 0.345
3000 1.0526316 -1.2142857 -2.483 0.238
3000 1.0526316 -0.78571429 -3.204 0.037
3000 1.0526316 -0.35714286 -3.846 -0.276
3000 1.0526316 0.071428571 -4.279 -0.681
3000 1.0526316 0.5 -4.579 -1.107
3263.1579 1.0526316 -2.5 -1.258 0.379
3263.1579 1.0526316 -2.0714286 -1.28 0.369
5105.2632 0 -2.5 -0.022 0.711
3263.1579 1.0526316 -1.6428571 -1.409 0.349
3263.1579 1.0526316 -1.2142857 -1.7 0.295
3263.1579 1.0526316 -0.78571429 -2.176 0.192
3263.1579 1.0526316 -0.35714286 -2.791 0.02
3263.1579 1.0526316 0.071428571 -3.36 -0.217
3263.1579 1.0526316 0.5 -3.8 -0.496
3526.3158 1.0526316 -2.5 -1.057 0.403
3526.3158 1.0526316 -2.0714286 -1.041 0.39
3526.3158 1.0526316 -1.6428571 -1.062 0.374
3526.3158 1.0526316 -1.2142857 -1.136 0.355
5105.2632 0 -2.0714286 -0.015 0.717
3526.3158 1.0526316 -0.78571429 -1.275 0.335
3526.3158 1.0526316 -0.35714286 -1.493 0.314
3526.3158 1.0526316 0.071428571 -1.764 0.295
3526.3158 1.0526316 0.5 -2.087 0.256
3789.4737 1.0526316 -2.5 -0.816 0.48
3789.4737 1.0526316 -2.0714286 -0.796 0.463
3789.4737 1.0526316 -1.6428571 -0.782 0.453
3789.4737 1.0526316 -1.2142857 -0.773 0.45
3789.4737 1.0526316 -0.78571429 -0.777 0.455
3789.4737 1.0526316 -0.35714286 -0.808 0.463
5105.2632 0 -1.6428571 -0.008 0.724
3789.4737 1.0526316 0.071428571 -0.87 0.484
3789.4737 1.0526316 0.5 -0.986 0.505
4052.6316 1.0526316 -2.5 -0.557 0.589
4052.6316 1.0526316 -2.0714286 -0.54 0.573
4052.6316 1.0526316 -1.6428571 -0.524 0.561
4052.6316 1.0526316 -1.2142857 -0.508 0.557
4052.6316 1.0526316 -0.78571429 -0.494 0.56
4052.6316 1.0526316 -0.35714286 -0.486 0.566
4052.6316 1.0526316 0.071428571 -0.484 0.584
4052.6316 1.0526316 0.5 -0.507 0.605
5105.2632 0 -1.2142857 0.004 0.733
4315.7895 1.0526316 -2.5 -0.357 0.658
4315.7895 1.0526316 -2.0714286 -0.345 0.648
4315.7895 1.0526316 -1.6428571 -0.331 0.639
4315.7895 1.0526316 -1.2142857 -0.315 0.634
4315.7895 1.0526316 -0.78571429 -0.299 0.635
4315.7895 1.0526316 -0.35714286 -0.284 0.638
4315.7895 1.0526316 0.071428571 -0.268 0.653
4315.7895 1.0526316 0.5 -0.263 0.671
4578.9474 1.0526316 -2.5 -0.211 0.684
5105.2632 0 -0.78571429 0.02 0.746
4578.9474 1.0526316 -2.0714286 -0.203 0.683
4578.9474 1.0526316 -1.6428571 -0.192 0.681
4578.9474 1.0526316 -1.2142857 -0.177 0.68
4578.9474 1.0526316 -0.78571429 -0.16 0.683
4578.9474 1.0526316 -0.35714286 -0.143 0.686
4578.9474 1.0526316 0.071428571 -0.122 0.7
4578.9474 1.0526316 0.5 -0.107 0.717
4842.1053 1.0526316 -2.5 -0.109 0.681
4842.1053 1.0526316 -2.0714286 -0.102 0.685
4842.1053 1.0526316 -1.6428571 -0.092 0.691
5105.2632 0 -0.35714286 0.037 0.756
3000 0 0.071428571 -4.942 -1.096
4842.1053 1.0526316 -1.2142857 -0.078 0.697
4842.1053 1.0526316 -0.78571429 -0.061 0.705
4842.1053 1.0526316 -0.35714286 -0.042 0.712
4842.1053 1.0526316 0.071428571 -0.018 0.728
4842.1053 1.0526316 0.5 0.002 0.746
5105.2632 1.0526316 -2.5 -0.039 0.663
5105.2632 1.0526316 -2.0714286 -0.032 0.669
5105.2632 1.0526316 -1.6428571 -0.021 0.677
5105.2632 1.0526316 -1.2142857 -0.006 0.69
5105.2632 1.0526316 -0.78571429 0.012 0.703
5105.2632 0 0.071428571 0.06 0.769
5105.2632 1.0526316 -0.35714286 0.031 0.716
5105.2632 1.0526316 0.071428571 0.056 0.736
5105.2632 1.0526316 0.5 0.08 0.758
5368.4211 1.0526316 -2.5 0.012 0.637
5368.4211 1.0526316 -2.0714286 0.019 0.643
5368.4211 1.0526316 -1.6428571 0.03 0.653
5368.4211 1.0526316 -1.2142857 0.045 0.666
5368.4211 1.0526316 -0.78571429 0.065 0.683
5368.4211 1.0526316 -0.35714286 0.086 0.702
5368.4211 1.0526316 0.071428571 0.113 0.726
5105.2632 0 0.5 0.094 0.775
5368.4211 1.0526316 0.5 0.139 0.753
5631.5789 1.0526316 -2.5 0.05 0.606
5631.5789 1.0526316 -2.0714286 0.058 0.612
5631.5789 1.0526316 -1.6428571 0.068 0.621
5631.5789 1.0526316 -1.2142857 0.083 0.635
5631.5789 1.0526316 -0.78571429 0.103 0.652
5631.5789 1.0526316 -0.35714286 0.126 0.673
5631.5789 1.0526316 0.071428571 0.154 0.701
5631.5789 1.0526316 0.5 0.183 0.731
5894.7368 1.0526316 -2.5 0.076 0.568
5894.7368 1.0526316 -2.0714286 0.084 0.574
5368.4211 0 -2.5 0.036 0.679
5894.7368 1.0526316 -1.6428571 0.096 0.582
5894.7368 1.0526316 -1.2142857 0.11 0.596
5894.7368 1.0526316 -0.78571429 0.131 0.615
5894.7368 1.0526316 -0.35714286 0.155 0.636
5894.7368 1.0526316 0.071428571 0.183 0.664
5894.7368 1.0526316 0.5 0.214 0.698
6157.8947 1.0526316 -2.5 0.106 0.531
6157.8947 1.0526316 -2.0714286 0.107 0.534
6157.8947 1.0526316 -1.6428571 0.117 0.542
6157.8947 1.0526316 -1.2142857 0.13 0.555
5368.4211 0 -2.0714286 0.044 0.687
6157.8947 1.0526316 -0.78571429 0.151 0.573
6157.8947 1.0526316 -0.35714286 0.176 0.594
6157.8947 1.0526316 0.071428571 0.203 0.621
6157.8947 1.0526316 0.5 0.236 0.655
6421.0526 1.0526316 -2.5 0.126 0.488
6421.0526 1.0526316 -2.0714286 0.124 0.492
6421.0526 1.0526316 -1.6428571 0.128 0.502
6421.0526 1.0526316 -1.2142857 0.141 0.513
6421.0526 1.0526316 -0.78571429 0.159 0.531
6421.0526 1.0526316 -0.35714286 0.184 0.549
5368.4211 0 -1.6428571 0.054 0.694
6421.0526 1.0526316 0.071428571 0.211 0.58
6421.0526 1.0526316 0.5 0.243 0.607
6684.2105 1.0526316 -2.5 0.081 0.396
6684.2105 1.0526316 -2.0714286 0.125 0.445
6684.2105 1.0526316 -1.6428571 0.147 0.458
6684.2105 1.0526316 -1.2142857 0.151 0.464
6684.2105 1.0526316 -0.78571429 0.169 0.479
6684.2105 1.0526316 -0.35714286 0.187 0.497
6684.2105 1.0526316 0.071428571 0.21 0.518
6684.2105 1.0526316 0.5 0.243 0.552
5368.4211 0 -1.2142857 0.068 0.706
6947.3684 1.0526316 -2.5 0.038 0.307
6947.3684 1.0526316 -2.0714286 0.119 0.384
6947.3684 1.0526316 -1.6428571 0.152 0.41
6947.3684 1.0526316 -1.2142857 0.15 0.407
6947.3684 1.0526316 -0.78571429 0.175 0.423
6947.3684 1.0526316 -0.35714286 0.169 0.428
6947.3684 1.0526316 0.071428571 0.187 0.441
6947.3684 1.0526316 0.5 0.223 0.477
7210.5263 1.0526316 -2.5 0.069 0.275
5368.4211 0 -0.78571429 0.082 0.721
7210.5263 1.0526316 -2.0714286 0.1 0.321
7210.5263 1.0526316 -1.6428571 0.111 0.332
7210.5263 1.0526316 -1.2142857 0.116 0.334
7210.5263 1.0526316 -0.78571429 0.127 0.342
7210.5263 1.0526316 -0.35714286 0.139 0.352
7210.5263 1.0526316 0.071428571 0.149 0.361
7210.5263 1.0526316 0.5 0.187 0.398
7473.6842 1.0526316 -2.5 0.14 0.291
7473.6842 1.0526316 -2.0714286 0.068 0.253
7473.6842 1.0526316 -1.6428571 0.069 0.256
5368.4211 0 -0.35714286 0.101 0.737
7473.6842 1.0526316 -1.2142857 0.074 0.266
7473.6842 1.0526316 -0.78571429 0.088 0.279
7473.6842 1.0526316 -0.35714286 0.129 0.303
7473.6842 1.0526316 0.071428571 0.171 0.351
7473.6842 1.0526316 0.5 0.228 0.409
7736.8421 1.0526316 -2.5 0.19 0.309
7736.8421 1.0526316 -2.0714286 0.139 0.274
7736.8421 1.0526316 -1.6428571 0.155 0.287
7736.8421 1.0526316 -1.2142857 0.173 0.301
7736.8421 1.0526316 -0.78571429 0.174 0.308
5368.4211 0 0.071428571 0.127 0.759
7736.8421 1.0526316 -0.35714286 0.186 0.324
7736.8421 1.0526316 0.071428571 0.19 0.338
7736.8421 1.0526316 0.5 0.193 0.343
8000 1.0526316 -2.5 0.133 0.184
8000 1.0526316 -2.0714286 0.146 0.187
8000 1.0526316 -1.6428571 0.155 0.202
8000 1.0526316 -1.2142857 0.188 0.216
8000 1.0526316 -0.78571429 0.208 0.225
8000 1.0526316 -0.35714286 0.218 0.244
8000 1.0526316 0.071428571 0.198 0.251
5368.4211 0 0.5 0.15 0.779
8000 1.0526316 0.5 0.162 0.23
3000 0 0.5 -5.53 -1.413
3000 1.3157895 -2.5 -1.386 0.411
3000 1.3157895 -2.0714286 -1.448 0.412
3000 1.3157895 -1.6428571 -1.748 0.384
3000 1.3157895 -1.2142857 -2.353 0.28
3000 1.3157895 -0.78571429 -3.084 0.092
3000 1.3157895 -0.35714286 -3.712 -0.198
3000 1.3157895 0.071428571 -4.137 -0.579
3000 1.3157895 0.5 -4.427 -0.991
3263.1579 1.3157895 -2.5 -1.169 0.422
3263.1579 1.3157895 -2.0714286 -1.204 0.402
5631.5789 0 -2.5 0.07 0.637
3263.1579 1.3157895 -1.6428571 -1.347 0.374
3263.1579 1.3157895 -1.2142857 -1.636 0.324
3263.1579 1.3157895 -0.78571429 -2.103 0.226
3263.1579 1.3157895 -0.35714286 -2.712 0.056
3263.1579 1.3157895 0.071428571 -3.285 -0.185
3263.1579 1.3157895 0.5 -3.741 -0.479
3526.3158 1.3157895 -2.5 -0.998 0.427
3526.3158 1.3157895 -2.0714286 -0.996 0.406
3526.3158 1.3157895 -1.6428571 -1.023 0.391
3526.3158 1.3157895 -1.2142857 -1.105 0.372
5631.5789 0 -2.0714286 0.083 0.639
3526.3158 1.3157895 -0.78571429 -1.26 0.348
3526.3158 1.3157895 -0.35714286 -1.495 0.321
3526.3158 1.3157895 0.071428571 -1.785 0.294
3526.3158 1.3157895 0.5 -2.119 0.244
3789.4737 1.3157895 -2.5 -0.774 0.487
3789.4737 1.3157895 -2.0714286 -0.765 0.467
3789.4737 1.3157895 -1.6428571 -0.76 0.456
3789.4737 1.3157895 -1.2142857 -0.759 0.453
3789.4737 1.3157895 -0.78571429 -0.771 0.457
3789.4737 1.3157895 -0.35714286 -0.811 0.464
5631.5789 0 -1.6428571 0.092 0.652
3789.4737 1.3157895 0.071428571 -0.882 0.484
3789.4737 1.3157895 0.5 -1.008 0.504
4052.6316 1.3157895 -2.5 -0.531 0.586
4052.6316 1.3157895 -2.0714286 -0.522 0.567
4052.6316 1.3157895 -1.6428571 -0.512 0.556
4052.6316 1.3157895 -1.2142857 -0.5 0.554
4052.6316 1.3157895 -0.78571429 -0.49 0.558
4052.6316 1.3157895 -0.35714286 -0.485 0.564
4052.6316 1.3157895 0.071428571 -0.486 0.583
5631.5789 0 -1.2142857 0.109 0.665
4052.6316 1.3157895 0.5 -0.513 0.604
4315.7895 1.3157895 -2.5 -0.342 0.652
4315.7895 1.3157895 -2.0714286 -0.333 0.64
4315.7895 1.3157895 -1.6428571 -0.323 0.631
4315.7895 1.3157895 -1.2142857 -0.31 0.628
4315.7895 1.3157895 -0.78571429 -0.296 0.63
4315.7895 1.3157895 -0.35714286 -0.283 0.635
4315.7895 1.3157895 0.071428571 -0.269 0.651
4315.7895 1.3157895 0.5 -0.265 0.669
4578.9474 1.3157895 -2.5 -0.205 0.676
5631.5789 0 -0.78571429 0.125 0.683
4578.9474 1.3157895 -2.0714286 -0.198 0.674
4578.9474 1.3157895 -1.6428571 -0.188 0.672
4578.9474 1.3157895 -1.2142857 -0.175 0.672
4578.9474 1.3157895 -0.78571429 -0.159 0.676
4578.9474 1.3157895 -0.35714286 -0.142 0.681
4578.9474 1.3157895 0.071428571 -0.122 0.697
4578.9474 1.3157895 0.5 -0.108 0.714
4842.1053 1.3157895 -2.5 -0.111 0.671
4842.1053 1.3157895 -2.0714286 -0.103 0.676
4842.1053 1.3157895 -1.6428571 -0.093 0.682
5631.5789 0 -0.35714286 0.147 0.701
4842.1053 1.3157895 -1.2142857 -0.078 0.689
4842.1053 1.3157895 -0.78571429 -0.061 0.697
4842.1053 1.3157895 -0.35714286 -0.043 0.706
4842.1053 1.3157895 0.071428571 -0.019 0.723
4842.1053 1.3157895 0.5 0.002 0.743
5105.2632 1.3157895 -2.5 -0.045 0.653
5105.2632 1.3157895 -2.0714286 -0.037 0.659
5105.2632 1.3157895 -1.6428571 -0.026 0.669
5105.2632 1.3157895 -1.2142857 -0.01 0.681
5105.2632 1.3157895 -0.78571429 0.009 0.696
5631.5789 0 0.071428571 0.17 0.729
5105.2632 1.3157895 -0.35714286 0.028 0.709
5105.2632 1.3157895 0.071428571 0.055 0.731
5105.2632 1.3157895 0.5 0.079 0.754
5368.4211 1.3157895 -2.5 0.004 0.628
5368.4211 1.3157895 -2.0714286 0.012 0.634
5368.4211 1.3157895 -1.6428571 0.023 0.644
5368.4211 1.3157895 -1.2142857 0.039 0.658
5368.4211 1.3157895 -0.78571429 0.06 0.676
5368.4211 1.3157895 -0.35714286 0.082 0.695
5368.4211 1.3157895 0.071428571 0.109 0.721
5631.5789 0 0.5 0.197 0.755
5368.4211 1.3157895 0.5 0.136 0.748
5631.5789 1.3157895 -2.5 0.041 0.597
5631.5789 1.3157895 -2.0714286 0.049 0.604
5631.5789 1.3157895 -1.6428571 0.06 0.613
5631.5789 1.3157895 -1.2142857 0.076 0.627
5631.5789 1.3157895 -0.78571429 0.096 0.646
5631.5789 1.3157895 -0.35714286 0.12 0.667
5631.5789 1.3157895 0.071428571 0.15 0.696
5631.5789 1.3157895 0.5 0.179 0.727
5894.7368 1.3157895 -2.5 0.068 0.561
5894.7368 1.3157895 -2.0714286 0.076 0.568
5894.7368 0 -2.5 0.086 0.581
5894.7368 1.3157895 -1.6428571 0.088 0.577
5894.7368 1.3157895 -1.2142857 0.103 0.591
5894.7368 1.3157895 -0.78571429 0.124 0.61
5894.7368 1.3157895 -0.35714286 0.148 0.631
5894.7368 1.3157895 0.071428571 0.179 0.66
5894.7368 1.3157895 0.5 0.21 0.694
6157.8947 1.3157895 -2.5 0.095 0.525
6157.8947 1.3157895 -2.0714286 0.099 0.53
6157.8947 1.3157895 -1.6428571 0.109 0.538
6157.8947 1.3157895 -1.2142857 0.123 0.551
5894.7368 0 -2.0714286 0.095 0.585
6157.8947 1.3157895 -0.78571429 0.144 0.568
6157.8947 1.3157895 -0.35714286 0.169 0.59
3263.1579 0 -2.5 -1.753 0.226
6157.8947 1.3157895 0.071428571 0.199 0.618
6157.8947 1.3157895 0.5 0.231 0.652
6421.0526 1.3157895 -2.5 0.116 0.483
6421.0526 1.3157895 -2.0714286 0.116 0.488
6421.0526 1.3157895 -1.6428571 0.122 0.497
6421.0526 1.3157895 -1.2142857 0.136 0.509
6421.0526 1.3157895 -0.78571429 0.155 0.526
6421.0526 1.3157895 -0.35714286 0.18 0.546
5894.7368 0 -1.6428571 0.112 0.591
6421.0526 1.3157895 0.071428571 0.208 0.575
6421.0526 1.3157895 0.5 0.241 0.605
6684.2105 1.3157895 -2.5 0.091 0.408
6684.2105 1.3157895 -2.0714286 0.122 0.442
6684.2105 1.3157895 -1.6428571 0.14 0.454
6684.2105 1.3157895 -1.2142857 0.147 0.461
6684.2105 1.3157895 -0.78571429 0.165 0.477
6684.2105 1.3157895 -0.35714286 0.184 0.495
6684.2105 1.3157895 0.071428571 0.21 0.518
5894.7368 0 -1.2142857 0.125 0.609
6684.2105 1.3157895 0.5 0.243 0.551
6947.3684 1.3157895 -2.5 0.064 0.332
6947.3684 1.3157895 -2.0714286 0.12 0.386
6947.3684 1.3157895 -1.6428571 0.146 0.406
6947.3684 1.3157895 -1.2142857 0.148 0.407
6947.3684 1.3157895 -0.78571429 0.17 0.422
6947.3684 1.3157895 -0.35714286 0.173 0.431
6947.3684 1.3157895 0.071428571 0.194 0.448
6947.3684 1.3157895 0.5 0.228 0.481
7210.5263 1.3157895 -2.5 0.081 0.292
5894.7368 0 -0.78571429 0.153 0.635
7210.5263 1.3157895 -2.0714286 0.107 0.326
7210.5263 1.3157895 -1.6428571 0.117 0.336
7210.5263 1.3157895 -1.2142857 0.124 0.339
7210.5263 1.3157895 -0.78571429 0.135 0.349
7210.5263 1.3157895 -0.35714286 0.149 0.36
7210.5263 1.3157895 0.071428571 0.164 0.373
7210.5263 1.3157895 0.5 0.199 0.407
7473.6842 1.3157895 -2.5 0.123 0.282
7473.6842 1.3157895 -2.0714286 0.079 0.26
7473.6842 1.3157895 -1.6428571 0.082 0.264
5894.7368 0 -0.35714286 0.178 0.659
7473.6842 1.3157895 -1.2142857 0.089 0.273
7473.6842 1.3157895 -0.78571429 0.103 0.285
7473.6842 1.3157895 -0.35714286 0.136 0.306
7473.6842 1.3157895 0.071428571 0.172 0.344
7473.6842 1.3157895 0.5 0.22 0.391
7736.8421 1.3157895 -2.5 0.15 0.274
7736.8421 1.3157895 -2.0714286 0.118 0.253
7736.8421 1.3157895 -1.6428571 0.132 0.264
7736.8421 1.3157895 -1.2142857 0.147 0.276
7736.8421 1.3157895 -0.78571429 0.154 0.285
5894.7368 0 0.071428571 0.2 0.681
7736.8421 1.3157895 -0.35714286 0.168 0.301
7736.8421 1.3157895 0.071428571 0.178 0.317
7736.8421 1.3157895 0.5 0.19 0.328
8000 1.3157895 -2.5 0.109 0.174
8000 1.3157895 -2.0714286 0.12 0.178
8000 1.3157895 -1.6428571 0.129 0.19
8000 1.3157895 -1.2142857 0.156 0.203
8000 1.3157895 -0.78571429 0.174 0.213
8000 1.3157895 -0.35714286 0.187 0.231
8000 1.3157895 0.071428571 0.179 0.242
5894.7368 0 0.5 0.228 0.716
8000 1.3157895 0.5 0.161 0.233
3000 1.5789474 -2.5 -1.349 0.425
3000 1.5789474 -2.0714286 -1.393 0.427
3000 1.5789474 -1.6428571 -1.627 0.413
3000 1.5789474 -1.2142857 -2.206 0.324
3000 1.5789474 -0.78571429 -2.962 0.144
3000 1.5789474 -0.35714286 -3.597 -0.127
3000 1.5789474 0.071428571 -4.012 -0.483
3000 1.5789474 0.5 -4.29 -0.875
3263.1579 1.5789474 -2.5 -1.097 0.46
3263.1579 1.5789474 -2.0714286 -1.134 0.436
6157.8947 0 -2.5 0.133 0.546
3263.1579 1.5789474 -1.6428571 -1.278 0.403
3263.1579 1.5789474 -1.2142857 -1.572 0.352
3263.1579 1.5789474 -0.78571429 -2.037 0.259
3263.1579 1.5789474 -0.35714286 -2.637 0.093
3263.1579 1.5789474 0.071428571 -3.211 -0.149
3263.1579 1.5789474 0.5 -3.672 -0.452
3526.3158 1.5789474 -2.5 -0.943 0.455
3526.3158 1.5789474 -2.0714286 -0.955 0.426
3526.3158 1.5789474 -1.6428571 -0.99 0.409
3526.3158 1.5789474 -1.2142857 -1.08 0.389
6157.8947 0 -2.0714286 0.117 0.542
3526.3158 1.5789474 -0.78571429 -1.246 0.363
3526.3158 1.5789474 -0.35714286 -1.499 0.329
3526.3158 1.5789474 0.071428571 -1.808 0.292
3526.3158 1.5789474 0.5 -2.154 0.232
3789.4737 1.5789474 -2.5 -0.736 0.497
3789.4737 1.5789474 -2.0714286 -0.738 0.473
3789.4737 1.5789474 -1.6428571 -0.74 0.46
3789.4737 1.5789474 -1.2142857 -0.747 0.456
3789.4737 1.5789474 -0.78571429 -0.768 0.459
3789.4737 1.5789474 -0.35714286 -0.817 0.466
6157.8947 0 -1.6428571 0.13 0.547
3789.4737 1.5789474 0.071428571 -0.899 0.484
3789.4737 1.5789474 0.5 -1.035 0.503
4052.6316 1.5789474 -2.5 -0.51 0.583
4052.6316 1.5789474 -2.0714286 -0.507 0.564
4052.6316 1.5789474 -1.6428571 -0.502 0.553
4052.6316 1.5789474 -1.2142857 -0.495 0.551
4052.6316 1.5789474 -0.78571429 -0.488 0.556
4052.6316 1.5789474 -0.35714286 -0.486 0.563
4052.6316 1.5789474 0.071428571 -0.491 0.582
